Pressure (psi) - Plot 0	Flow (GPM) - Plot 0	Pressure (psi) - Plot 1	Flow (GPM) - Plot 1	Pressure (psi) - Plot 2	Flow (GPM) - Plot 2	
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.1					
2.7k	4.1					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.7k	4.2					
2.8k	4.2					
2.7k	4.2					
2.7k	4.2					
2.8k	4.2					
2.8k	4.2					
2.7k	4.2					
2.7k	4.2					
2.8k	4.2					
2.7k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.7k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.2					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.8k	4.3					
2.9k	4.3					
2.8k	4.2					
2.9k	4.2					
2.9k	4.3					
2.9k	4.3					
2.8k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.8k	4.3					
2.9k	4.3					
2.9k	4.3					
2.8k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.8k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.2					
2.9k	4.2					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
2.9k	4.3					
